scenario,replicate,method,pair,true_contrast,lower,upper,coverage,declared,correct_declaration,false_stable
exact_bt_mild_shift,1,fixed_target_contextual_bt,1-6,1.9657687629824456,1.6507012326764987,2.402766719044418,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,1-6,1.9657687629824456,1.8745723149129732,2.178895636807944,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,1-7,0.9281883214096314,1.0800895679417,1.6897452835576048,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,1-7,0.9281883214096314,1.2446009012079382,1.922112793715915,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,1-7,0.9281883214096314,0.993400625986648,1.690492221111406,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,1-7,0.9281883214096314,1.1169629686149307,1.5669298784831238,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,2-3,-0.14934737643485102,-0.20818537334815118,0.305491636814532,1.0,0.0,0.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,2-3,-0.14934737643485102,-0.38060785599028985,0.23919471965208422,1.0,0.0,0.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,2-3,-0.14934737643485102,-0.23113558265991113,0.4034307763867107,1.0,0.0,0.0,0.0
exact_bt_mild_shift,1,ss_cbt,2-3,-0.14934737643485102,-0.2745915696227198,0.4468867633495197,1.0,0.0,0.0,0.0
exact_bt_mild_shift,1,marginal_bt,2-4,-0.6677542969176309,-0.622603275882781,-0.13743250971168228,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,2-4,-0.6677542969176309,-0.8485312704760608,-0.2769926956521325,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,2-4,-0.6677542969176309,-0.6987154307848484,-0.12168169563530734,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,2-4,-0.6677542969176309,-0.6326815166428716,-0.1877156097772842,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,2-5,-0.8431584357875626,-1.1178523842348722,-0.6231522966102725,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,2-5,-0.8431584357875626,-1.423988826248162,-0.8377872300832685,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,2-5,-0.8431584357875626,-1.2238725765651588,-0.6249263282422308,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,2-5,-0.8431584357875626,-1.1655091174897954,-0.6832897873175942,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,2-6,-0.5736181434343809,-1.00177186639046,-0.49117000830378693,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,2-6,-0.5736181434343809,-1.3484143169626515,-0.7002934600946225,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,2-6,-0.5736181434343809,-0.8617255008330822,-0.205491379875464,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,2-6,-0.5736181434343809,-1.0067929401561986,-0.06042394055234779,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,2-7,-1.611198585007195,-1.2692703217240286,-0.7722845545598183,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,2-7,-1.611198585007195,-1.6039600790818827,-1.0189294438618655,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,2-7,-1.611198585007195,-1.513778682311972,-0.9230133030194367,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,2-7,-1.611198585007195,-1.314435376586048,-1.1223566087453607,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,3-4,-0.5184069204827799,-0.6795983188986374,-0.17774373016220674,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,3-4,-0.5184069204827799,-0.7844236758562162,-0.1996871539337718,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,3-4,-0.5184069204827799,-0.8061340240147303,-0.18655829613222558,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,3-4,-0.5184069204827799,-0.7292810212774026,-0.2634112988695531,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,3-5,-0.6938110593527116,-1.1728392870403819,-0.6654716572711437,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,3-5,-0.6938110593527116,-1.3577400492558442,-0.762622870737381,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,3-5,-0.6938110593527116,-1.3254135756627055,-0.695680522871484,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,3-5,-0.6938110593527116,-1.2574014711237054,-0.763692627410484,0.0,1.0,1.0,0.0
